participant_id,treatment,image_id,entropy,albox_mean,iou,change_size,changed
91,uncertainty,201,0.58642578125,1.057125,1,0,0
91,uncertainty,201,1.490234375,2.4358,1,0,0
91,uncertainty,201,1.8056640625,2.165775,1,0,0
91,uncertainty,201,0.003091812133789,1.10595,1,0,0
91,uncertainty,408,8.888244628906e-4,1.940675,0.22838,0.77162,1
91,uncertainty,408,-0,0.696875,1,0,0
91,uncertainty,408,1.3709068298339844e-6,1.292475,0.8928,0.1072,1
91,uncertainty,408,0.42333984375,1.509275,1,0,0
91,uncertainty,408,5.352497100830078e-5,0.9729,1,0,0
91,uncertainty,408,2.181529998779e-4,0.908925,1,0,0
91,uncertainty,408,0.73388671875,0.937,1,0,0
91,uncertainty,408,0.0103683471679687,2.2216500000000003,0.863023,0.136977,1
91,uncertainty,754,0.09271240234375,3.790025,0.715456,0.284544,1
91,uncertainty,754,1.366138458251e-4,1.242675,1,0,0
91,uncertainty,754,2.568960189819336e-5,0.879275,1,0,0
91,uncertainty,754,1.537799835205078e-5,1.1118,1,0,0
91,uncertainty,754,0.56103515625,4.703125,0.938327,0.061673,1
91,uncertainty,754,0.132080078125,2.255125,1,0,0
91,uncertainty,754,0.037567138671875,0.708,1,0,0
91,uncertainty,754,0.0234222412109375,0.86205,1,0,0
91,uncertainty,452,0.359375,0.7047,0.815411,0.184589,1
91,uncertainty,452,1.7060546875,2.340825,0.799946,0.200054,1
91,uncertainty,452,0.0038051605224609,0.844625,1,0,0
91,uncertainty,11,0.0033798217773437,3.17675,1,0,0
91,uncertainty,11,0.0046920776367187,3.32765,0.880402,0.119598,1
91,uncertainty,11,-0,0.473875,1,0,0
91,uncertainty,11,0.2423095703125,1.652325,1,0,0
91,uncertainty,11,0.0015249252319335,2.0603,0.661932,0.338068,1
91,uncertainty,11,4.768371582031e-4,1.499025,1,0,0
91,uncertainty,279,4.738569259643555e-5,1.25975,0.96,0.04,1
91,uncertainty,279,2.322196960449e-4,1.216175,1,0,0
91,uncertainty,279,0.019256591796875,1.1272,1,0,0
91,uncertainty,279,0.10089111328125,0.961925,1,0,0
91,uncertainty,279,0.76953125,1.5559,1,0,0
91,uncertainty,279,0.0093917846679687,0.8681500000000001,1,0,0
91,uncertainty,279,3.399848937988e-4,2.169675,0.921774,0.078226,1
91,uncertainty,683,0.2054443359375,0.6130249999999999,0.651503,0.348497,1
91,uncertainty,683,0.0035686492919921,0.69285,1,0,0
91,uncertainty,683,0.08837890625,0.725925,1,0,0
91,uncertainty,683,0.62060546875,1.2544,0.862191,0.137809,1
91,uncertainty,611,0.0723876953125,0.6271,0.749215,0.250785,1
91,uncertainty,611,9.822845458984e-4,0.5132249999999999,1,0,0
91,uncertainty,611,2.799034118652e-4,0.5836,1,0,0
91,uncertainty,216,1.3709068298339844e-6,0.581325,0.854545,0.145455,1
91,uncertainty,216,2.7418136596679688e-06,1.2356,0.96,0.04,1
91,uncertainty,216,2.157688140869141e-5,0.66835,0.971119,0.028881,1
91,uncertainty,216,4.365444183349e-4,0.742925,1,0,0
91,uncertainty,216,0.24365234375,0.856325,1,0,0
91,uncertainty,917,1.71661376953125e-5,1.0598,0.98,0.02,1
91,uncertainty,917,3.948211669921e-4,1.25525,1,0,0
91,uncertainty,917,0.0010156631469726,1.25805,1,0,0
91,uncertainty,917,0.046905517578125,1.4492249999999998,0.889311,0.110689,1
91,uncertainty,594,-0,0.499275,0.868216,0.131784,1
91,uncertainty,594,0.0182037353515625,0.64625,0.91,0.09,1
91,uncertainty,594,0.89013671875,1.325675,0.895012,0.104988,1
91,uncertainty,594,0.2447509765625,1.076425,0.909091,0.090909,1
91,uncertainty,428,0.0012445449829101,0.734725,1,0,0
91,uncertainty,428,0.0047645568847656,2.399175,0.356685,0.643315,1
91,uncertainty,428,0.0053176879882812,2.2102,1,0,0
91,uncertainty,428,0.055267333984375,2.69895,0.77,0.23,1
107,uncertainty,486,0.0017633438110351,2.161625,0.824856,0.175144,1
107,uncertainty,486,-0,0.8149249999999999,0.874,0.126,1
107,uncertainty,486,9.593963623046e-4,1.133775,0.88592,0.11408,1
107,uncertainty,486,1.752376556396e-4,1.0415,0.731,0.269,1
107,uncertainty,486,0.0122833251953125,0.81385,0.8924,0.1076,1
107,uncertainty,486,0.51416015625,2.4961,1,0,0
107,uncertainty,486,0.662109375,2.4268,1,0,0
107,uncertainty,486,0.06195068359375,1.25195,1,0,0
107,uncertainty,497,0.0025501251220703,1.988275,0.7505,0.2495,1
107,uncertainty,497,1.933574676513e-4,1.47435,1,0,0
107,uncertainty,497,-0,0.879875,1,0,0
107,uncertainty,497,0.0023155212402343,1.2888,0.8277,0.1723,1
107,uncertainty,497,0.0113143920898437,1.03895,0.967538,0.032462,1
107,uncertainty,497,-0,0.663575,0.97,0.03,1
107,uncertainty,497,0.0121002197265625,1.108425,0.688,0.312,1
107,uncertainty,497,0.001936912536621,0.7612249999999999,0.906667,0.093333,1
107,uncertainty,497,9.760856628417e-4,0.803825,0.374124,0.625876,1
107,uncertainty,589,0.1162109375,0.74025,0.821875,0.178125,1
107,uncertainty,589,0.0048637390136718,1.534175,0.877381,0.122619,1
107,uncertainty,589,0.0029869079589843,1.125025,0.9405,0.0595,1
107,uncertainty,589,0.02044677734375,0.69765,1,0,0
107,uncertainty,611,0.0723876953125,0.6271,0.748703,0.251297,1
107,uncertainty,611,9.822845458984e-4,0.5132249999999999,0.975118,0.024882,1
107,uncertainty,611,2.799034118652e-4,0.5836,0.84045,0.15955,1
107,uncertainty,649,-0,1.1129,0.864808,0.135192,1
107,uncertainty,649,1.002550125122e-4,0.614125,1,0,0
107,uncertainty,649,5.030632019042e-4,1.054825,0.828059,0.171941,1
107,uncertainty,649,1.3709068298339844e-6,0.762425,0.913633,0.086367,1
107,uncertainty,649,2.485513687133789e-5,0.794925,0.940846,0.059154,1
107,uncertainty,649,8.380413055419922e-5,0.692125,1,0,0
107,uncertainty,649,0.05255126953125,0.7764,0.95,0.05,1
107,uncertainty,575,4.112720489501953e-6,1.7693000000000003,0.8455,0.1545,1
107,uncertainty,575,1.673698425292e-4,0.68225,0.95,0.05,1
107,uncertainty,575,2.219676971435e-4,0.7721250000000001,0.87,0.13,1
107,uncertainty,575,0.0049400329589843,0.72705,1,0,0
107,uncertainty,575,0.0030689239501953,3.66945,1,0,0
107,uncertainty,575,0.77783203125,1.647725,1,0,0
107,uncertainty,293,9.889602661132e-4,2.44435,0.94,0.06,1
107,uncertainty,293,0.0034961700439453,0.81555,0.86,0.14,1
107,uncertainty,293,0.0113677978515625,1.258775,0.95,0.05,1
107,uncertainty,683,0.2054443359375,0.6130249999999999,0.853695,0.146305,1
107,uncertainty,683,0.0035686492919921,0.69285,0.926323,0.073677,1
107,uncertainty,683,0.08837890625,0.725925,0.999938,6.2e-5,0
107,uncertainty,683,0.62060546875,1.2544,0.824445,0.175555,1
107,uncertainty,309,-0,2.613525,1,0,0
107,uncertainty,309,7.277727127075195e-5,1.555675,1,0,0
107,uncertainty,309,0.011810302734375,0.95375,1,0,0
107,uncertainty,309,5.722045898437e-4,1.20555,1,0,0
107,uncertainty,315,-0,0.98805,0.946481,0.053519,1
107,uncertainty,315,5.4836273193359375e-6,1.13695,0.846496,0.153504,1
107,uncertainty,315,0.56640625,1.021975,0.895902,0.104098,1
107,uncertainty,528,5.4836273193359375e-6,1.9104,0.832052,0.167948,1
107,uncertainty,528,-0,0.606525,0.94,0.06,1
107,uncertainty,528,0.0018959045410156,0.8086,0.89678,0.10322,1
107,uncertainty,528,0.169189453125,0.7207000000000001,1,0,0
107,uncertainty,528,0.250244140625,1.520525,0.9,0.1,1
107,uncertainty,100,5.140304565429e-4,2.36595,0.931,0.069,1
107,uncertainty,100,0.0140304565429687,1.36525,0.837441,0.162559,1
107,uncertainty,100,0.0032005310058593,2.2529,0.828,0.172,1
107,uncertainty,100,0.0148773193359375,2.72975,0.999983,1.7e-5,0
107,uncertainty,107,8.106231689453125e-6,2.57715,0.971915,0.028085,1
107,uncertainty,107,1.02162361145e-4,1.664775,0.8835,0.1165,1
107,uncertainty,107,0.0159454345703125,0.918825,0.855,0.145,1
107,uncertainty,107,1.3709068298339844e-6,0.6803250000000001,1,0,0
107,uncertainty,107,1.732110977172e-4,0.8082250000000001,1,0,0
107,uncertainty,107,0.0081329345703125,0.750475,1,0,0
107,uncertainty,107,0.5439453125,1.03725,1,0,0
107,uncertainty,139,0.211669921875,0.74045,1,0,0
107,uncertainty,139,0.0015039443969726,0.5801499999999999,1,0,0
107,uncertainty,139,2.822875976562e-4,1.2314250000000002,1,0,0
107,uncertainty,724,8.684396743774414e-5,0.5777749999999999,0.959965,0.040035,1
107,uncertainty,724,0.1895751953125,1.117425,0.89,0.11,1
107,uncertainty,724,8.189678192138672e-5,0.6154999999999999,0.93,0.07,1
107,uncertainty,724,3.165006637573242e-5,0.3717499999999999,0.892857,0.107143,1
111,uncertainty,651,0.0011758804321289,0.673675,1,0,0
111,uncertainty,651,0.0012063980102539,2.255875,1,0,0
111,uncertainty,651,0.008392333984375,3.8574,1,0,0
111,uncertainty,651,0.0494384765625,2.8091,1,0,0
111,uncertainty,651,2.199411392211914e-5,1.196775,1,0,0
111,uncertainty,651,0.0013380050659179,0.766225,1,0,0
111,uncertainty,651,0.1396484375,1.6023,1,0,0
111,uncertainty,651,8.33511352539e-4,2.781975,1,0,0
111,uncertainty,651,0.1517333984375,11.572275,0.144861,0.855139,1
111,uncertainty,107,8.106231689453125e-6,2.57715,1,0,0
111,uncertainty,107,1.02162361145e-4,1.664775,0.169721,0.830279,1
111,uncertainty,107,0.0159454345703125,0.918825,1,0,0
111,uncertainty,107,1.3709068298339844e-6,0.6803250000000001,1,0,0
111,uncertainty,107,1.732110977172e-4,0.8082250000000001,1,0,0
111,uncertainty,107,0.0081329345703125,0.750475,1,0,0
111,uncertainty,107,0.5439453125,1.03725,1,0,0
111,uncertainty,702,0.0107192993164062,0.5763,0.886995,0.113005,1
111,uncertainty,702,0.0026683807373046,0.85665,0.45012,0.54988,1
111,uncertainty,702,1.1801719665527344e-5,0.48505,1,0,0
111,uncertainty,639,0.0010366439819335,2.23365,1,0,0
111,uncertainty,639,1.2218952178955078e-5,1.738525,0.185747,0.814253,1
111,uncertainty,639,7.643699645996e-4,1.062975,1,0,0
111,uncertainty,639,0.1317138671875,1.232525,1,0,0
111,uncertainty,639,5.573034286499024e-5,0.6491750000000001,1,0,0
111,uncertainty,639,4.971027374267578e-5,0.8912249999999999,1,0,0
111,uncertainty,639,0.009918212890625,0.730925,1,0,0
111,uncertainty,639,0.0426025390625,1.175775,1,0,0
111,uncertainty,303,9.059906005859377e-6,0.8331,1,0,0
111,uncertainty,303,0.0051383972167968,1.0315,1,0,0
111,uncertainty,303,8.950233459472e-4,1.622075,1,0,0
111,uncertainty,303,0.032470703125,2.0176,1,0,0
111,uncertainty,303,0.486572265625,2.7676,0.126079,0.873921,1
111,uncertainty,303,0.0545654296875,2.0454,1,0,0
111,uncertainty,303,0.0092010498046875,0.997425,1,0,0
111,uncertainty,286,0.291015625,0.83045,1,0,0
111,uncertainty,286,8.5353851318359375e-05,0.84215,1,0,0
111,uncertainty,286,6.113052368164e-4,1.807125,1,0,0
111,uncertainty,286,5.4836273193359375e-6,2.554925,0.9016,0.0984,1
111,uncertainty,286,2.408027648925781e-5,1.3213,1,0,0
111,uncertainty,286,6.346702575683e-4,1.025025,1,0,0
111,uncertainty,286,0.0172882080078125,0.8369000000000001,1,0,0
111,uncertainty,286,2.024173736572e-4,0.9938,1,0,0
111,uncertainty,286,9.29832458496e-4,0.8192,1,0,0
111,uncertainty,286,4.587173461914e-4,0.7523,1,0,0
111,uncertainty,286,0.71875,1.318375,1,0,0
111,uncertainty,286,0.38916015625,2.444825,0.301414,0.698586,1
111,uncertainty,677,1.3709068298339844e-6,1.404275,1,0,0
111,uncertainty,677,6.854534149169922e-6,1.12315,0.943266,0.056734,1
111,uncertainty,677,0.0027732849121093,2.5810500000000003,0.158149,0.841851,1
111,uncertainty,677,1.5795230865478516e-5,1.301775,1,0,0
111,uncertainty,677,2.968311309814453e-5,1.0524749999999998,1,0,0
111,uncertainty,677,0.0057144165039062,1.6477000000000002,1,0,0
111,uncertainty,677,0.0145797729492187,1.2412,1,0,0
111,uncertainty,677,0.0025177001953125,0.88855,1,0,0
111,uncertainty,677,0.042510986328125,1.7505000000000002,1,0,0
111,uncertainty,677,0.0028648376464843,1.270475,1,0,0
111,uncertainty,677,1.65625,1.672125,1,0,0
111,uncertainty,677,1.20703125,1.50415,1,0,0
111,uncertainty,419,7.587671279907227e-5,0.5365500000000001,1,0,0
111,uncertainty,419,0.47998046875,0.96275,1,0,0
111,uncertainty,419,0.53955078125,1.08105,1,0,0
111,uncertainty,486,0.0017633438110351,2.161625,0.8236,0.1764,1
111,uncertainty,486,-0,0.8149249999999999,1,0,0
111,uncertainty,486,9.593963623046e-4,1.133775,1,0,0
111,uncertainty,486,1.752376556396e-4,1.0415,1,0,0
111,uncertainty,486,0.0122833251953125,0.81385,1,0,0
111,uncertainty,486,0.51416015625,2.4961,0.77,0.23,1
111,uncertainty,486,0.662109375,2.4268,0.79,0.21,1
111,uncertainty,486,0.06195068359375,1.25195,1,0,0
111,uncertainty,449,0.0021076202392578,0.5674,0.999953,4.7e-5,0
111,uncertainty,449,1.114606857299e-4,0.642325,1,0,0
111,uncertainty,449,9.560585021972e-4,0.9353,1,0,0
111,uncertainty,449,3.761053085327149e-5,0.4782749999999999,0.826446,0.17355400000000001,1
111,uncertainty,449,1.3037109375,1.6501,1,0,0
111,uncertainty,449,0.39794921875,1.5078,0,1,1
111,uncertainty,1,0.052947998046875,0.5523,0.980392,0.019608,1
111,uncertainty,1,0.056121826171875,0.7426750000000001,1,0,0
111,uncertainty,1,0.482666015625,1.643075,0.758912,0.241088,1
111,uncertainty,611,0.0723876953125,0.6271,0.749625,0.250375,1
111,uncertainty,611,9.822845458984e-4,0.5132249999999999,1,0,0
111,uncertainty,611,2.799034118652e-4,0.5836,1,0,0
111,uncertainty,402,0.0048103332519531,1.058475,1,0,0
111,uncertainty,402,3.85046005249e-4,0.7979999999999999,1,0,0
111,uncertainty,402,0.89013671875,1.303475,1,0,0
111,uncertainty,402,0.495361328125,1.6543,0.411157,0.588843,1
111,uncertainty,370,4.208087921142578e-5,1.922875,0.999977,2.3e-5,0
111,uncertainty,370,0.062347412109375,4.4331,1,0,0
111,uncertainty,370,1.102089881896e-4,1.08105,1,0,0
111,uncertainty,370,0.0017738342285156,1.04285,1,0,0
111,uncertainty,370,8.112192153930664e-5,1.736575,1,0,0
111,uncertainty,370,0.0147018432617187,4.62405,1,0,0
111,uncertainty,370,0.18994140625,5.905749999999999,1,0,0
111,uncertainty,370,0.0038986206054687,1.4347,0.391483,0.608517,1
111,uncertainty,370,0.5859375,0.96095,1,0,0
111,uncertainty,408,8.888244628906e-4,1.940675,1,0,0
111,uncertainty,408,-0,0.696875,1,0,0
111,uncertainty,408,1.3709068298339844e-6,1.292475,1,0,0
111,uncertainty,408,0.42333984375,1.509275,1,0,0
111,uncertainty,408,5.352497100830078e-5,0.9729,1,0,0
111,uncertainty,408,2.181529998779e-4,0.908925,1,0,0
111,uncertainty,408,0.73388671875,0.937,1,0,0
111,uncertainty,408,0.0103683471679687,2.2216500000000003,0.859754,0.140246,1
73,uncertainty,558,2.360343933105e-4,0.430425,1,0,0
73,uncertainty,558,2.527236938476e-4,1.971675,0.862806,0.137194,1
73,uncertainty,558,0.0311126708984375,2.2475750000000003,0.741429,0.258571,1
73,uncertainty,558,5.326271057128e-4,0.968975,1,0,0
73,uncertainty,558,2.0325183868408203e-5,0.641375,1,0,0
73,uncertainty,558,7.7724456787109375e-05,0.950425,1,0,0
73,uncertainty,558,0.06256103515625,1.078975,1,0,0
73,uncertainty,558,1.0146484375,1.37745,1,0,0
73,uncertainty,558,0.0048332214355468,2.51955,0.6825,0.3175,1
73,uncertainty,724,8.684396743774414e-5,0.5777749999999999,0.999822,1.78e-4,0
73,uncertainty,724,0.1895751953125,1.117425,0.819785,0.180215,1
73,uncertainty,724,8.189678192138672e-5,0.6154999999999999,1,0,0
73,uncertainty,724,3.165006637573242e-5,0.3717499999999999,0.90954,0.09046,1
73,uncertainty,683,0.2054443359375,0.6130249999999999,0.880597,0.119403,1
73,uncertainty,683,0.0035686492919921,0.69285,0.999856,1.44e-4,0
73,uncertainty,683,0.08837890625,0.725925,0.999938,6.2e-5,0
73,uncertainty,683,0.62060546875,1.2544,0.776897,0.223103,1
73,uncertainty,243,3.68595123291e-4,0.688975,1,0,0
73,uncertainty,243,0.0017042160034179,0.822125,1,0,0
73,uncertainty,243,7.414817810058e-4,0.79945,0.734792,0.265208,1
73,uncertainty,243,0.2215576171875,1.624275,0.757147,0.242853,1
73,uncertainty,243,6.380081176757e-4,1.2218,1,0,0
73,uncertainty,772,0.0021858215332031,1.382575,0.92,0.08,1
73,uncertainty,772,0.0155029296875,1.883775,0.9,0.1,1
73,uncertainty,772,-0,0.98205,1,0,0
73,uncertainty,772,8.338689804077148e-5,1.233275,1,0,0
73,uncertainty,530,2.975463867187e-4,0.7813749999999999,0.999801,1.99e-4,0
73,uncertainty,530,0.114501953125,3.78125,0.828961,0.171039,1
73,uncertainty,530,0.0122451782226562,2.401625,0.999923,7.7e-5,0
73,uncertainty,530,0.436767578125,3.70655,0.758342,0.241658,1
73,uncertainty,614,1.3709068298339844e-6,1.828375,0.800394,0.199606,1
73,uncertainty,614,0.0094528198242187,1.3645,0.99994,6e-5,0
73,uncertainty,614,0.0372314453125,1.586675,1,0,0
73,uncertainty,614,0.0042228698730468,0.9729,0.999803,1.97e-4,0
73,uncertainty,614,1.5458984375,2.1548000000000003,0.501166,0.498834,1
73,uncertainty,614,0.9853515625,1.37795,0.999861,1.39e-4,0
73,uncertainty,614,0.1220703125,0.7876,0.999584,4.16e-4,0
73,uncertainty,614,1.1920928955078123e-5,2.194575,1,0,0
73,uncertainty,403,1.0728836059570312e-05,1.53805,0.673384,0.326616,1
73,uncertainty,403,6.854534149169922e-6,0.715575,0.999898,1.02e-4,0
73,uncertainty,403,0.01824951171875,0.6806749999999999,0.999918,8.2e-5,0
73,uncertainty,403,0.02142333984375,0.748175,0.999936,6.4e-5,0
73,uncertainty,403,0.045318603515625,1.18725,0.877104,0.122896,1
73,uncertainty,208,2.8789043426513672e-5,1.73535,0.925517,0.074483,1
73,uncertainty,208,0.0012903213500976,1.4951249999999998,0.999875,1.25e-4,0
73,uncertainty,208,1.162886619567e-4,1.7068,0.924311,0.075689,1
73,uncertainty,122,5.245208740234375e-6,0.61785,0.999968,3.2e-5,0
73,uncertainty,122,4.801750183105e-4,0.9237,0.999822,1.78e-4,0
73,uncertainty,122,1.1682510375976562e-05,1.3031,0.999979,2.1e-5,0
73,uncertainty,122,1.3887882232666016e-5,3.439225,0.643218,0.356782,1
73,uncertainty,136,4.949569702148e-4,2.69825,1,0,0
73,uncertainty,136,0.001993179321289,0.58114999999999994,1,0,0
73,uncertainty,136,0.0014963150024414,0.783925,1,0,0
73,uncertainty,136,9.183883666992e-4,1.5967,1,0,0
73,uncertainty,136,0.0021820068359375,1.217775,1,0,0
73,uncertainty,136,0.1466064453125,0.8208249999999999,1,0,0
73,uncertainty,119,2.7418136596679688e-06,0.955575,0.99987,1.3e-4,0
73,uncertainty,119,5.733966827392578e-5,1.2744,0.999945,5.5e-5,0
73,uncertainty,119,8.964538574218e-4,1.28905,0.999942,5.8e-5,0
73,uncertainty,119,0.0123977661132812,1.884275,0.509899,0.490101,1
73,uncertainty,119,1.720703125,1.925025,0.582427,0.417573,1
73,uncertainty,405,1.6450881958007812e-05,1.3991749999999998,0.827208,0.172792,1
73,uncertainty,405,0.0081939697265625,1.21895,0.9212,0.0788,1
73,uncertainty,405,0.087646484375,0.8133,0.999888,1.12e-4,0
73,uncertainty,405,0.0026531219482421,0.6858,0.999812,1.88e-4,0
73,uncertainty,405,0.05316162109375,0.833125,0.999889,1.11e-4,0
73,uncertainty,405,0.357666015625,0.8154250000000001,0.999675,3.25e-4,0
73,uncertainty,258,0.123291015625,0.929075,1,0,0
73,uncertainty,258,4.631280899047852e-5,1.135775,1,0,0
73,uncertainty,258,7.337331771850586e-5,0.9381,1,0,0
73,uncertainty,258,1.702308654785e-4,1.061775,1,0,0
73,uncertainty,258,0.246337890625,1.9219,1,0,0
73,uncertainty,101,2.7418136596679688e-06,0.6021,0.9999,1e-4,0
73,uncertainty,101,0.0010976791381835,1.00585,0.9118,0.0882,1
73,uncertainty,101,5.495548248291016e-5,1.03185,0.940922,0.059078,1
77,uncertainty,651,0.0011758804321289,0.673675,0.895652,0.104348,1
77,uncertainty,651,0.0012063980102539,2.255875,0.866612,0.133388,1
77,uncertainty,651,0.008392333984375,3.8574,0.970028,0.029972,1
77,uncertainty,651,0.0494384765625,2.8091,0.864906,0.135094,1
77,uncertainty,651,2.199411392211914e-5,1.196775,0.952381,0.047619,1
77,uncertainty,651,0.0013380050659179,0.766225,1,0,0
77,uncertainty,651,0.1396484375,1.6023,1,0,0
77,uncertainty,651,8.33511352539e-4,2.781975,0.883216,0.116784,1
77,uncertainty,651,0.1517333984375,11.572275,1,0,0
77,uncertainty,594,-0,0.499275,0.780963,0.219037,1
77,uncertainty,594,0.0182037353515625,0.64625,1,0,0
77,uncertainty,594,0.89013671875,1.325675,1,0,0
77,uncertainty,594,0.2447509765625,1.076425,0.670531,0.329469,1
77,uncertainty,139,0.211669921875,0.74045,1,0,0
77,uncertainty,139,0.0015039443969726,0.5801499999999999,1,0,0
77,uncertainty,139,2.822875976562e-4,1.2314250000000002,1,0,0
77,uncertainty,152,3.523826599121e-4,2.511225,0.96,0.04,1
77,uncertainty,152,0.0143280029296875,2.007575,0.96,0.04,1
77,uncertainty,152,4.186630249023e-4,2.01565,0.85,0.15,1
77,uncertainty,152,0.0011358261108398,1.0759249999999998,1,0,0
77,uncertainty,152,6.29425048828125e-5,0.902475,1,0,0
77,uncertainty,152,0.12054443359375,0.8197,1,0,0
77,uncertainty,152,0.83837890625,0.9341,1,0,0
77,uncertainty,709,2.758502960205e-4,1.607675,0.9216,0.0784,1
77,uncertainty,709,7.361173629760742e-5,0.95335,0.96,0.04,1
77,uncertainty,709,2.77042388916e-4,0.8981750000000002,1,0,0
77,uncertainty,341,0.0022811889648437,1.58325,0.9025,0.0975,1
77,uncertainty,341,0.055938720703125,5.550050000000001,0.827304,0.172696,1
77,uncertainty,341,0.024932861328125,3.990725,1,0,0
77,uncertainty,341,0.01025390625,3.019025,0.778667,0.221333,1
77,uncertainty,341,0.008697509765625,2.55785,1,0,0
77,uncertainty,341,0.0301971435546875,2.67385,1,0,0
77,uncertainty,341,0.0050086975097656,3.1640749999999995,1,0,0
77,uncertainty,341,2.541542053222e-4,3.272475,0.851853,0.148147,1
77,uncertainty,567,6.401538848876953e-5,1.14795,0.97,0.03,1
77,uncertainty,567,0.0012245178222656,1.530775,0.854967,0.145033,1
77,uncertainty,567,3.037452697753e-4,1.0784,0.95,0.05,1
77,uncertainty,567,0.0150146484375,0.8594999999999999,1,0,0
77,uncertainty,567,0.8310546875,2.485125,1,0,0
77,uncertainty,567,0.2734375,0.844125,1,0,0
77,uncertainty,309,-0,2.613525,0.8352,0.1648,1
77,uncertainty,309,7.277727127075195e-5,1.555675,0.880561,0.119439,1
77,uncertainty,309,0.011810302734375,0.95375,1,0,0
77,uncertainty,309,5.722045898437e-4,1.20555,0.92,0.08,1
77,uncertainty,601,0.374267578125,0.8379000000000001,0.826373,0.173627,1
77,uncertainty,601,0.0154342651367187,0.5397000000000001,1,0,0
77,uncertainty,601,0.030120849609375,0.7406250000000001,0.322069,0.677931,1
77,uncertainty,601,0.0789794921875,0.84485,0.819521,0.180479,1
77,uncertainty,359,0.29052734375,0.7756500000000001,0.804661,0.195339,1
77,uncertainty,359,0.002206802368164,0.6077250000000001,0.903956,0.096044,1
77,uncertainty,359,4.81367111206e-4,0.6824749999999999,0.940423,0.059577,1
77,uncertainty,408,8.888244628906e-4,1.940675,0.233852,0.766148,1
77,uncertainty,408,-0,0.696875,1,0,0
77,uncertainty,408,1.3709068298339844e-6,1.292475,0.911966,0.088034,1
77,uncertainty,408,0.42333984375,1.509275,1,0,0
77,uncertainty,408,5.352497100830078e-5,0.9729,1,0,0
77,uncertainty,408,2.181529998779e-4,0.908925,1,0,0
77,uncertainty,408,0.73388671875,0.937,1,0,0
77,uncertainty,408,0.0103683471679687,2.2216500000000003,0.91493,0.08507,1
77,uncertainty,279,4.738569259643555e-5,1.25975,0.8836,0.1164,1
77,uncertainty,279,2.322196960449e-4,1.216175,0.914943,0.085057,1
77,uncertainty,279,0.019256591796875,1.1272,1,0,0
77,uncertainty,279,0.10089111328125,0.961925,1,0,0
77,uncertainty,279,0.76953125,1.5559,1,0,0
77,uncertainty,279,0.0093917846679687,0.8681500000000001,1,0,0
77,uncertainty,279,3.399848937988e-4,2.169675,0.99,0.01,1
77,uncertainty,154,0.0012722015380859,1.668225,0.882207,0.117793,1
77,uncertainty,154,2.636909484863e-4,2.94335,0.93,0.07,1
77,uncertainty,154,8.492469787597e-4,1.438725,0.94,0.06,1
77,uncertainty,154,0.0109405517578125,1.38135,1,0,0
77,uncertainty,154,0.0082015991210937,1.0038,1,0,0
77,uncertainty,154,0.759765625,0.8630250000000002,1,0,0
77,uncertainty,154,0.0040931701660156,1.0528499999999998,1,0,0
77,uncertainty,154,1.798828125,1.23095,1,0,0
77,uncertainty,154,0.9228515625,1.023675,1,0,0
77,uncertainty,64,3.786087036132e-4,0.4187,0.990099,0.009901,0
77,uncertainty,64,2.7418136596679688e-06,0.8862,0.893,0.107,1
77,uncertainty,64,9.268522262573242e-5,0.663575,1,0,0
77,uncertainty,64,5.4836273193359375e-6,1.09275,0.972131,0.027869,1
77,uncertainty,251,0.051910400390625,5.068825,0.780132,0.219868,1
77,uncertainty,251,1.462697982788e-4,1.2141000000000002,1,0,0
77,uncertainty,251,0.0044746398925781,5.714125,1,0,0
77,uncertainty,251,0.1494140625,5.911875,1,0,0
77,uncertainty,251,1.379251480102e-4,3.35545,0.8281,0.1719,1
77,uncertainty,251,0.0012474060058593,3.619625,0.779,0.221,1
89,uncertainty,748,1.5676021575927734e-5,0.5613750000000001,0.999721,2.79e-4,0
89,uncertainty,748,7.247924804687e-4,0.8579000000000001,0.837034,0.162966,1
89,uncertainty,748,0.0014848709106445,0.9226,0.902364,0.097636,1
89,uncertainty,748,1.082420349121e-4,0.5817749999999999,0.894683,0.105317,1
89,uncertainty,601,0.374267578125,0.8379000000000001,1,0,0
89,uncertainty,601,0.0154342651367187,0.5397000000000001,1,0,0
89,uncertainty,601,0.030120849609375,0.7406250000000001,1,0,0
89,uncertainty,601,0.0789794921875,0.84485,1,0,0
89,uncertainty,642,0.0098724365234375,2.120375,0.879991,0.120009,1
89,uncertainty,642,0.033233642578125,1.495475,0.4016,0.5984,1
89,uncertainty,642,0.0020465850830078,1.10475,0.875798,0.124202,1
89,uncertainty,642,5.9723854064941406e-5,0.411275,0.95,0.05,1
89,uncertainty,642,0.001896858215332,0.5946250000000001,0.874488,0.125512,1
89,uncertainty,642,0.0269775390625,4.153575,0.697433,0.302567,1
89,uncertainty,340,2.658367156982e-4,1.2771,0.872902,0.127098,1
89,uncertainty,340,0.0056877136230468,0.6911499999999999,0.999864,1.36e-4,0
89,uncertainty,340,0.0010042190551757,1.102675,0.783,0.217,1
89,uncertainty,340,3.318786621093e-4,0.9043,0.999943,5.7e-5,0
89,uncertainty,136,4.949569702148e-4,2.69825,0.940014,0.059986,1
89,uncertainty,136,0.001993179321289,0.58114999999999994,0.953675,0.046325,1
